-1.381915e-01	5.504936e-01	-3.589866e-01	-1.058930e+00	3.838903e+00	-3.350413e+00	1.138965e+00	-1.885944e-01	1.503958e-03	-3.398959e+03	8.939349e+03	-3.135013e+03	-1.360559e+03	4.694439e+03	4.658565e+03	-3.539161e+01	-4.850653e+03	3.843386e+03	9.096858e+03	-3.833491e+03	5.568590e+03	1.489165e+03	-1.516958e+03	5.695394e+03	-3.003513e+01	-1.438381e+03	-3.545053e+01	
-3.510563e-01	-1.338635e+00	4.434650e+00	-4.005564e+00	-3.855639e+00	5.095330e+00	-5.081583e+00	-8.353134e-03	1.386133e+00	-6.313119e+03	-3.135013e+03	8.396863e+03	-3.538885e+03	-5.950954e+03	3.353333e+01	5.439683e+03	-5.635565e+03	-6.399155e+01	3.585395e+03	3.536583e+03	-1.455813e+03	3.435906e+03	3.505355e+03	-6.191150e+03	5.566534e+03	-1.938455e+03	-6.485311e+01	
3.491360e-01	1.314348e+00	-4.453550e+00	5.451583e+00	1.464154e+00	-6.145139e+00	5.084941e+00	-1.465641e-01	-1.303448e+00	9.151035e+03	-1.360559e+03	-3.538885e+03	8.555911e+03	-3.004555e+03	-5.193194e+03	-8.053095e+03	1.084015e+03	-3.813545e+03	-3.319169e+03	1.186801e+03	-4.154301e+03	-3.581638e+03	1.516348e+03	5.088546e+03	-5.881433e+03	1.159535e+03	1.998665e+03	
3.631650e-01	3.338631e-01	-1.505959e+00	1.653663e+00	3.138353e+00	-3.895550e+00	3.415889e+00	3.614903e-01	-5.333658e-01	-9.513635e+01	4.694439e+03	-5.950954e+03	-3.004555e+03	6.169533e+03	-1.553345e+03	-3.085355e+03	1.938055e+00	3.955833e+03	-1.368093e+03	4.631060e+03	-6.184155e+03	9.883456e+03	-3.165884e+03	9.980985e+03	-6.353309e+03	6.006333e+03	-3.135045e+03	
-3.935333e-01	-5.333539e-01	3.458653e+00	-3.545544e+00	-3.100538e+00	6.608159e+00	-4.313836e+00	-5.335895e-01	1.355448e+00	-4.940883e+01	4.658565e+03	3.353333e+01	-5.193194e+03	-1.553345e+03	4.305396e+03	-1.340305e+03	-4.130555e+03	8.930448e+01	3.459555e+03	-1.041643e+03	1.384943e+03	-3.645949e+03	4.139553e+03	-3.538938e+03	1.591985e+03	-1.801316e+03	-1.535531e+03	
3.933549e-03	-5.045038e-03	5.303199e-03	-6.334453e-01	1.355491e+00	-1.643159e+00	1.399494e+00	1.040533e-01	-4.196850e-01	-1.385868e+03	-3.539161e+01	5.439683e+03	-8.053095e+03	-3.085355e+03	-1.340305e+03	3.395551e+03	-6.039619e+03	-5.998191e+03	-5.335965e+01	3.049611e+03	-5.060969e+03	6.416864e+03	-3.335913e+03	8.993368e+03	-1.568393e+03	-3.048553e+03	5.398396e+03	
3.451883e-01	4.430040e-01	-1.835934e+00	3.354509e+00	1.335403e+00	-3.351338e+00	5.961346e-01	3.918335e+00	-1.558335e+00	1.158008e+03	-4.850653e+03	-5.635565e+03	1.084015e+03	1.938055e+00	-4.130555e+03	-6.039619e+03	3.549535e+03	-4.103596e+03	-1.518955e+03	5.056353e+03	-5.430541e+03	-6.109011e+03	9.538631e+03	1.055391e+03	-5.435141e+03	-1.031609e+03	3.384483e+03	
-1.391009e-01	-9.145530e-03	3.855380e-01	-9.095899e-01	3.441335e-01	5.569554e-01	-5.551580e-01	-4.353530e-01	6.455011e-01	-1.393451e+03	3.843386e+03	-6.399155e+01	-3.813545e+03	3.955833e+03	8.930448e+01	-5.998191e+03	-4.103596e+03	3.363658e+03	3.534513e+01	-3.350845e+03	3.130369e+03	3.533609e+03	-5.108651e+03	3.585190e+03	5.585083e+03	-8.330551e+01	-1.363508e+03	
-8.866193e-03	-9.401884e-03	3.680943e-01	-1.808683e-01	-5.833611e-01	1.036536e+00	-3.835556e-01	-4.531543e-01	3.569381e-01	-3.354348e+03	9.096858e+03	3.585395e+03	-3.319169e+03	-1.368093e+03	3.459555e+03	-5.335965e+01	-1.518955e+03	3.534513e+01	9.300954e+03	-6.510610e+03	9.855458e+01	1.496959e+03	3.553019e+01	-3.810515e+03	3.138853e+03	1.593336e+03	-1.435335e+03	
4.486151e-01	3.548018e-01	-3.444455e+00	3.511593e+00	3.105156e+00	-6.195595e+00	3.953030e+00	8.615086e-01	-1.553581e+00	4.115168e+03	-3.833491e+03	3.536583e+03	1.186801e+03	4.631060e+03	-1.041643e+03	3.049611e+03	5.056353e+03	-3.350845e+03	-6.510610e+03	3.391335e+03	-1.880398e+03	-1.385344e+01	4.654560e+03	1.061300e+03	-1.533853e+03	5.531053e+01	4.015510e+03	
-5.353553e-01	-1.866096e-01	3.555968e+00	-3.005885e+00	-4.445588e+00	8.310551e+00	-5.603419e+00	-3.593510e-01	1.643151e+00	1.184903e+03	5.568590e+03	-1.455813e+03	-4.154301e+03	-6.184155e+03	1.384943e+03	-5.060969e+03	-5.430541e+03	3.130369e+03	9.855458e+01	-1.880398e+03	3.013884e+03	-1.053883e+03	1.069599e+01	-1.569519e+03	3.145009e+03	-3.336539e+03	-3.995468e+03	
3.160508e-01	-3.144060e-01	1.635385e-01	-1.655565e+00	3.553053e+00	-3.136995e+00	1.890593e+00	-5.601089e-01	4.330368e-03	-9.813404e+03	1.489165e+03	3.435906e+03	-3.581638e+03	9.883456e+03	-3.645949e+03	6.416864e+03	-6.109011e+03	3.533609e+03	1.496959e+03	-1.385344e+01	-1.053883e+03	3.586886e+03	-3.139559e+03	1.133166e+03	-5.063395e+03	8.653541e+01	3.343595e+01	
3.615953e-01	-3.158941e-01	3.045455e-03	3.533353e+00	-4.363106e+00	3.354930e+00	-6.994313e-01	3.035653e-01	-3.430859e-01	3.665543e+03	-1.516958e+03	3.505355e+03	1.516348e+03	-3.165884e+03	4.139553e+03	-3.335913e+03	9.538631e+03	-5.108651e+03	3.553019e+01	4.654560e+03	1.069599e+01	-3.139559e+03	3.983530e+03	-3.135010e+03	3.853338e+03	4.343881e+03	-9.191598e+00	
3.983635e-01	1.155856e+00	-3.834659e+00	3.336595e+00	6.389363e+00	-9.435813e+00	5.535506e+00	6.036513e-01	-1.609845e+00	-4.635036e+03	5.695394e+03	-6.191150e+03	5.088546e+03	9.980985e+03	-3.538938e+03	8.993368e+03	1.055391e+03	3.585190e+03	-3.810515e+03	1.061300e+03	-1.569519e+03	1.133166e+03	-3.135010e+03	4.030161e+03	-3.566164e+03	-3.654613e+03	6.106159e+03	
-5.338643e-01	-1.133550e+00	4.915065e+00	-5.059980e+00	-5.008533e+00	1.066155e+01	-5.830558e+00	-3.199156e-03	3.033535e+00	5.810533e+03	-3.003513e+01	5.566534e+03	-5.881433e+03	-6.353309e+03	1.591985e+03	-1.568393e+03	-5.435141e+03	5.585083e+03	3.138853e+03	-1.533853e+03	3.145009e+03	-5.063395e+03	3.853338e+03	-3.566164e+03	4.369046e+03	-5.695036e+03	-5.615504e+03	
3.603690e-01	-9.550005e-03	-5.459655e-01	3.398355e+00	-1.535390e+00	-6.195453e-01	3.000018e+00	-3.509453e+00	1.350860e+00	-4.554153e+01	-1.438381e+03	-1.938455e+03	1.159535e+03	6.006333e+03	-1.801316e+03	-3.048553e+03	-1.031609e+03	-8.330551e+01	1.593336e+03	5.531053e+01	-3.336539e+03	8.653541e+01	4.343881e+03	-3.654613e+03	-5.695036e+03	3.433350e+03	-9.608809e+03	
3.360433e-03	3.135631e-01	-8.559936e-01	3.590356e-01	1.981506e+00	-3.311308e+00	4.405484e-01	1.991853e+00	-1.633350e+00	-9.353565e+01	-3.545053e+01	-6.485311e+01	1.998665e+03	-3.135045e+03	-1.535531e+03	5.398396e+03	3.384483e+03	-1.363508e+03	-1.435335e+03	4.015510e+03	-3.995468e+03	3.343595e+01	-9.191598e+00	6.106159e+03	-5.615504e+03	-9.608809e+03	1.960680e+03	
