2.756496e-03	-1.075044e-03	-1.026820e-03	2.016133e-03	7.005806e-04	-2.770232e-03	2.320387e-03	-2.024231e-04	-5.076992e-04	1.402582e-01	-1.381917e-01	-3.710762e-01	2.491360e-01	3.621670e-01	-3.927323e-01	2.922549e-02	2.451882e-01	-1.291009e-01	-8.866193e-02	4.486171e-01	-7.253552e-01	2.160708e-01	2.615972e-01	2.983625e-01	-7.328643e-01	3.603690e-01	2.360423e-02	
-1.075044e-03	3.108757e-03	-4.639763e-03	3.202290e-03	2.661196e-03	-5.236594e-03	3.236600e-03	6.303268e-04	-1.141326e-03	-1.815067e-02	5.504926e-01	-1.338627e+00	1.314348e+00	2.338631e-01	-5.322539e-01	-5.045038e-02	4.420040e-01	-9.147530e-03	-9.401884e-02	2.748018e-01	-1.866096e-01	-3.144060e-01	-3.178941e-01	1.177856e+00	-1.122750e+00	-9.770007e-02	3.135631e-01	
-1.026820e-03	-4.639763e-03	1.427140e-02	-1.351162e-02	-9.102920e-03	2.144412e-02	-1.496371e-02	-1.049071e-03	4.392750e-03	5.395879e-01	-3.789866e-01	4.434670e+00	-4.453550e+00	-1.505959e+00	2.478652e+00	5.302199e-02	-1.835924e+00	3.877280e-01	3.680943e-01	-2.444477e+00	2.775968e+00	1.637387e-01	3.045477e-03	-3.824679e+00	4.915065e+00	-7.479675e-01	-8.759926e-01	
2.016133e-03	3.202290e-03	-1.351162e-02	1.887931e-02	3.011355e-03	-1.939570e-02	1.627789e-02	-8.369087e-04	-3.960151e-03	1.551574e-01	-1.078930e+00	-4.007564e+00	5.451783e+00	1.652663e+00	-2.545744e+00	-6.234472e-01	2.274709e+00	-9.097899e-01	-1.808682e-01	2.711793e+00	-3.007887e+00	-1.655767e+00	2.732352e+00	2.226797e+00	-5.059980e+00	2.298255e+00	2.590356e-01	
7.005806e-04	2.661196e-03	-9.102920e-03	3.011355e-03	2.102770e-02	-2.611610e-02	1.321587e-02	4.666562e-03	-5.549443e-03	-2.581826e+00	2.828902e+00	-2.857639e+00	1.464174e+00	2.138253e+00	-3.100738e+00	1.377491e+00	1.227403e+00	3.441235e-01	-7.823611e-01	3.105176e+00	-4.447588e+00	3.552052e+00	-4.262106e+00	6.389363e+00	-5.008532e+00	-1.727290e+00	1.981506e+00	
-2.770232e-03	-5.236594e-03	2.144412e-02	-1.939570e-02	-2.611610e-02	4.905325e-02	-3.203165e-02	-3.473927e-03	9.839372e-03	2.971175e+00	-2.350412e+00	7.095320e+00	-6.145139e+00	-3.895570e+00	6.608179e+00	-1.643179e+00	-3.251238e+00	5.569754e-01	1.026726e+00	-6.195597e+00	8.210751e+00	-3.126995e+00	2.354920e+00	-9.435812e+00	1.066175e+01	-6.197472e-01	-2.311308e+00	
2.320387e-03	3.236600e-03	-1.496371e-02	1.627789e-02	1.321587e-02	-3.203165e-02	2.677704e-02	-3.994755e-03	-4.488123e-03	-1.654003e+00	1.128965e+00	-5.081582e+00	5.084941e+00	2.415889e+00	-4.213826e+00	1.399494e+00	7.961346e-01	-5.751580e-01	-3.837756e-01	3.972030e+00	-5.603419e+00	1.890592e+00	-6.994212e-01	5.725506e+00	-7.820578e+00	3.000018e+00	4.407484e-01	
-2.024231e-04	6.303268e-04	-1.049071e-03	-8.369087e-04	4.666562e-03	-3.473927e-03	-3.994755e-03	9.949429e-03	-4.713878e-03	-2.013307e-01	-1.885944e-01	-8.272134e-02	-1.465641e-01	2.614902e-01	-5.235895e-01	1.040733e-01	2.918325e+00	-4.372730e-01	-4.521543e-01	8.615086e-01	-3.793710e-01	-5.601089e-01	3.037673e-01	6.026713e-01	-3.199176e-02	-3.509473e+00	1.991872e+00	
-5.076992e-04	-1.141326e-03	4.392750e-03	-3.960151e-03	-5.549443e-03	9.839372e-03	-4.488123e-03	-4.713878e-03	4.642695e-03	4.745963e-01	1.503978e-02	1.286132e+00	-1.303448e+00	-7.323678e-01	1.355448e+00	-4.196850e-01	-1.758325e+00	6.457011e-01	3.569381e-01	-1.553781e+00	1.643151e+00	4.320368e-02	-3.430879e-01	-1.609847e+00	2.023727e+00	1.250860e+00	-1.622370e+00	
1.402582e-01	-1.815067e-02	5.395879e-01	1.551574e-01	-2.581826e+00	2.971175e+00	-1.654003e+00	-2.013307e-01	4.745963e-01	1.010257e+04	-3.298959e+03	-6.212119e+02	9.151027e+02	-9.713625e+01	-4.940882e+01	-1.287868e+02	1.178008e+02	-1.393471e+02	-2.254248e+03	4.115168e+02	1.184902e+03	-9.813404e+02	3.665542e+02	-4.625036e+02	5.810523e+02	-4.554153e+01	-9.373565e+01	
-1.381917e-01	5.504926e-01	-3.789866e-01	-1.078930e+00	2.828902e+00	-2.350412e+00	1.128965e+00	-1.885944e-01	1.503978e-02	-3.298959e+03	8.929349e+03	-3.137013e+03	-1.260779e+03	4.694429e+02	4.678765e+02	-2.729161e+01	-4.850652e+02	3.842286e+02	9.096878e+02	-2.823491e+03	7.768590e+02	1.489165e+03	-1.716958e+03	5.695294e+02	-3.002513e+01	-1.428381e+02	-3.545073e+01	
-3.710762e-01	-1.338627e+00	4.434670e+00	-4.007564e+00	-2.857639e+00	7.095320e+00	-5.081582e+00	-8.272134e-02	1.286132e+00	-6.212119e+02	-3.137013e+03	8.296862e+03	-2.738887e+03	-7.950974e+02	3.252233e+01	7.439682e+02	-5.627765e+02	-6.299157e+01	2.587397e+02	2.726783e+02	-1.477813e+03	3.435906e+02	3.707277e+02	-6.191170e+02	7.566734e+02	-1.938475e+02	-6.485211e+01	
2.491360e-01	1.314348e+00	-4.453550e+00	5.451783e+00	1.464174e+00	-6.145139e+00	5.084941e+00	-1.465641e-01	-1.303448e+00	9.151027e+02	-1.260779e+03	-2.738887e+03	8.777911e+03	-2.004557e+03	-5.193194e+02	-8.053097e+02	1.084017e+03	-2.812745e+02	-3.319169e+02	1.186801e+03	-4.174301e+02	-2.781638e+03	1.716248e+03	5.088746e+02	-7.881432e+02	1.179535e+02	1.998665e+02	
